id,brand,year,age,engine_size,power,mileage,prev_owners
id_2233,kia,2012,6,1200,84.0,20263.0,1
id_50424,ford,2014,4,1400,103.0,5741.0,1
id_98085,ford,2009,9,2200,147.0,116209.0,1
id_37692,vw,2017,1,3600,257.0,571.0,0
id_95295,vw,2012,6,1500,112.0,31130.0,0
id_44344,ford,2010,8,2500,168.0,28994.0,0
id_97278,kia,2016,2,1200,87.0,2203.0,0
id_1796,ford,2008,10,2500,159.0,2410.0,0
id_37471,vw,2015,3,1200,104.0,1610.0,1
id_78126,kia,2008,10,1400,88.0,34316.0,5
id_42636,ford,2017,1,1100,90.0,314.0,0
id_22977,bmw,2017,1,3000,241.0,317.0,0
id_14586,ford,2008,10,1600,104.0,14764.0,4
id_1904,bmw,2015,3,3000,266.0,23763.0,0
id_17444,vw,2010,8,1700,124.0,106752.0,3
id_90116,vw,2017,1,1500,121.0,726.0,0
id_14073,ford,2010,8,2200,149.0,85082.0,2
id_13404,vw,2009,9,1900,142.0,79924.0,1
id_21803,vw,2010,8,1500,105.0,275.0,1
id_32885,vw,2013,5,1900,136.0,9735.0,2
id_95380,ford,2014,4,2000,144.0,1513.0,1
id_54940,vw,2016,2,3600,258.0,2449.0,0
id_83473,vw,2010,8,1500,111.0,104321.0,1
id_52053,ford,2010,8,3000,190.0,87723.0,1
id_98058,bmw,2010,8,4500,333.0,88405.0,1
id_59125,ford,2011,7,3000,193.0,15657.0,1
id_10480,vw,2017,1,1500,123.0,3179.0,0
id_53795,vw,2012,6,1900,145.0,36428.0,0
id_28139,bmw,2008,10,2300,175.0,100170.0,1
id_77634,kia,2010,8,1400,91.0,41212.0,1
id_57658,kia,2009,9,1100,73.0,66656.0,1
id_70610,ford,2009,9,1100,83.0,19834.0,1
id_35899,vw,2009,9,1200,99.0,9777.0,2
id_46618,ford,2012,6,1100,80.0,81576.0,1
id_83002,vw,2015,3,2300,174.0,12300.0,0
id_4510,bmw,2012,6,3500,269.0,4218.0,0
id_7137,vw,2010,8,1900,136.0,9351.0,2
id_77536,bmw,2009,9,4500,317.0,156445.0,3
id_91367,kia,2012,6,1100,73.0,7495.0,2
id_41299,vw,2008,10,3600,237.0,16766.0,0
id_44779,ford,2009,9,2500,166.0,36943.0,2
id_4307,ford,2008,10,1400,91.0,2572.0,2
id_36720,vw,2011,7,1700,121.0,98720.0,2
id_19239,bmw,2017,1,2500,243.0,1403.0,1
id_18722,vw,2011,7,3600,248.0,16290.0,4
id_57341,vw,2012,6,1200,99.0,6773.0,1
id_42133,ford,2008,10,1400,92.0,58243.0,0
id_40279,bmw,2011,7,4500,329.0,47107.0,1
id_86429,bmw,2015,3,3500,291.0,4147.0,0
id_5604,ford,2009,9,1800,120.0,17262.0,2
id_79971,vw,2014,4,1700,125.0,17849.0,0
id_58113,ford,2016,2,1800,136.0,8220.0,0
id_47504,bmw,2016,2,2300,213.0,3860.0,0
id_85867,vw,2013,5,3600,249.0,13027.0,1
id_79097,vw,2008,10,1200,97.0,50088.0,3
id_3150,bmw,2008,10,4500,336.0,6034.0,3
id_9463,bmw,2009,9,4500,325.0,52614.0,2
id_54074,kia,2011,7,1000,70.0,15141.0,3
id_26213,vw,2013,5,1500,117.0,12305.0,1
id_92477,vw,2017,1,1700,139.0,833.0,0
id_7717,ford,2010,8,1400,99.0,27821.0,0
id_2610,ford,2013,5,3000,202.0,35944.0,1
id_1170,bmw,2013,5,2300,209.0,59950.0,0
id_71703,ford,2013,5,2200,158.0,10311.0,0
id_11326,ferrari,2010,8,5000,475.0,29364.0,1
id_34377,kia,2008,10,1200,75.0,94164.0,3
id_62118,ford,2014,4,1100,82.0,51755.0,1
id_53506,vw,2012,6,2300,158.0,3091.0,2
id_89932,bmw,2012,6,2500,201.0,23661.0,2
id_61530,vw,2017,1,1500,125.0,4468.0,1
id_4429,vw,2013,5,3600,253.0,28208.0,2
id_62635,vw,2010,8,1900,142.0,50429.0,2
id_42120,bmw,2015,3,3500,272.0,3124.0,3
id_71620,ford,2015,3,2500,175.0,2473.0,1
id_21214,vw,2009,9,1900,129.0,9514.0,1
id_16311,vw,2013,5,1900,142.0,3167.0,0
id_30849,ford,2013,5,2200,156.0,16959.0,1
id_27687,ford,2008,10,3000,184.0,180881.0,1
id_14992,vw,2010,8,1700,119.0,28680.0,0
id_9175,ford,2015,3,2200,156.0,11704.0,0
id_6451,ferrari,2016,2,6200,554.0,5442.0,1
id_69007,ford,2016,2,2200,161.0,18095.0,0
id_6544,vw,2016,2,1500,121.0,5869.0,1
id_65853,kia,2009,9,1100,72.0,109037.0,1
id_44037,bmw,2011,7,2500,228.0,58720.0,1
id_99925,kia,2011,7,1000,71.0,79535.0,2
id_70656,ford,2012,6,3000,202.0,43511.0,1
id_32975,vw,2011,7,1700,120.0,20538.0,4
id_81672,ford,2010,8,3000,195.0,88364.0,3
id_34446,kia,2011,7,1000,67.0,34740.0,1
id_32866,ford,2017,1,2500,183.0,3237.0,0
id_84187,ford,2016,2,2500,183.0,11549.0,0
id_80206,ford,2010,8,2000,139.0,26088.0,2
id_44521,ford,2015,3,1400,110.0,21637.0,0
id_3423,vw,2010,8,2300,168.0,5468.0,4
id_63731,ford,2011,7,2500,165.0,12761.0,2
id_12923,ford,2011,7,2000,137.0,58830.0,2
id_8912,ford,2011,7,1800,123.0,15097.0,1
id_54443,vw,2010,8,3600,233.0,61200.0,3
id_70251,bmw,2008,10,3500,246.0,6032.0,3
id_38069,kia,2008,10,1100,69.0,1783.0,4
id_25486,bmw,2016,2,2500,218.0,7401.0,0
id_93873,ford,2012,6,1800,124.0,33025.0,2
id_41695,bmw,2016,2,4500,356.0,11512.0,0
id_48017,kia,2016,2,800,58.0,5751.0,0
id_77563,ford,2012,6,2000,137.0,13179.0,0
id_70823,vw,2009,9,3600,229.0,56437.0,0
id_77700,ford,2016,2,1800,134.0,3892.0,0
id_68758,kia,2008,10,1100,70.0,87836.0,5
id_56957,vw,2010,8,1500,105.0,51795.0,3
id_8284,bmw,2016,2,2300,213.0,12699.0,1
id_37266,ford,2013,5,2000,140.0,90886.0,2
id_12144,vw,2015,3,1900,139.0,3576.0,0
id_64868,bmw,2016,2,2500,207.0,12407.0,1
id_45863,ford,2011,7,1100,86.0,17365.0,0
id_12428,ford,2008,10,1400,93.0,11041.0,0
id_95004,ford,2017,1,1600,124.0,4764.0,0
id_99046,ford,2017,1,3000,214.0,461.0,0
id_65988,bmw,2011,7,2300,218.0,39535.0,2
id_55611,ford,2011,7,1400,99.0,5837.0,2
id_97755,bmw,2016,2,4000,341.0,22667.0,1
id_51580,vw,2017,1,1900,150.0,1918.0,0
id_10644,ford,2008,10,3000,189.0,64822.0,4
id_88070,ford,2008,10,3000,186.0,15663.0,3
id_67568,bmw,2010,8,2300,215.0,17711.0,5
id_52459,vw,2015,3,2300,167.0,23094.0,2
id_38104,vw,2009,9,1500,107.0,68925.0,1
id_62337,ford,2017,1,2200,161.0,2568.0,0
id_69222,bmw,2013,5,2500,237.0,11976.0,0
id_11864,ford,2013,5,1400,100.0,15992.0,3
id_41230,ford,2013,5,3000,206.0,20863.0,2
id_53841,vw,2016,2,1700,133.0,8659.0,0
id_54457,vw,2014,4,2300,170.0,26914.0,0
id_43508,vw,2010,8,1200,99.0,147637.0,2
id_36916,ford,2017,1,2200,162.0,298.0,0
id_20857,kia,2008,10,1100,72.0,97844.0,4
id_27583,kia,2009,9,1100,71.0,7593.0,0
id_47943,vw,2012,6,3600,246.0,43753.0,2
id_16119,ford,2013,5,2000,138.0,2093.0,1
id_64505,vw,2017,1,1200,108.0,2624.0,0
id_94864,vw,2013,5,3600,252.0,53324.0,2
id_87399,vw,2008,10,2300,162.0,55203.0,3
id_51572,vw,2011,7,1500,109.0,15637.0,2
id_78252,ford,2016,2,2200,160.0,22396.0,1
id_8676,bmw,2011,7,4000,317.0,49240.0,0
id_77652,bmw,2010,8,3500,257.0,43258.0,1
id_158,ford,2013,5,1600,116.0,31786.0,0
id_77156,vw,2014,4,1700,124.0,41182.0,1
id_48636,ford,2008,10,2500,157.0,34513.0,1
id_24861,vw,2013,5,1500,114.0,31789.0,1
id_45374,ford,2013,5,2500,170.0,53294.0,2
id_45266,vw,2008,10,1900,132.0,26979.0,2
id_40515,ford,2010,8,2500,166.0,39916.0,2
id_39874,ford,2017,1,2200,158.0,11541.0,0
id_11307,vw,2010,8,1900,135.0,87516.0,3
id_30838,ford,2012,6,1100,85.0,3504.0,2
id_15857,kia,2008,10,1100,71.0,372.0,1
id_41386,vw,2011,7,1900,144.0,11822.0,0
id_96994,bmw,2008,10,3500,257.0,44092.0,1
id_84324,ford,2014,4,2000,138.0,15691.0,2
id_89741,vw,2016,2,3600,260.0,2233.0,0
id_72882,ford,2013,5,1800,124.0,8010.0,0
id_400,ford,2017,1,1400,110.0,3895.0,0
id_98720,vw,2008,10,1700,123.0,27089.0,2
id_85125,ford,2014,4,2200,151.0,12153.0,1
id_78596,vw,2016,2,2300,176.0,30780.0,1
id_20778,ford,2012,6,2200,153.0,19363.0,1
id_40281,ford,2009,9,2500,162.0,50177.0,1
id_27083,vw,2016,2,1900,153.0,1638.0,0
id_7401,ford,2014,4,1100,84.0,4527.0,0
id_62275,bmw,2013,5,2500,226.0,14996.0,1
id_21416,bmw,2017,1,2300,207.0,14390.0,0
id_75280,ford,2009,9,2200,142.0,24021.0,1
id_69594,ford,2011,7,2200,150.0,60315.0,0
id_49890,ford,2016,2,1800,131.0,5547.0,0
id_89299,vw,2017,1,1700,137.0,8447.0,0
id_95180,bmw,2011,7,4500,352.0,4766.0,2
id_1076,ford,2017,1,1600,123.0,3174.0,0
id_90874,bmw,2012,6,3500,286.0,25202.0,0
id_32670,ford,2010,8,1400,102.0,18514.0,2
id_2029,ford,2012,6,3000,201.0,34556.0,1
id_59785,ford,2009,9,2000,131.0,90857.0,1
id_18801,kia,2008,10,1100,71.0,69278.0,6
id_16578,ford,2013,5,1400,102.0,40427.0,2
id_21501,vw,2014,4,3600,252.0,8983.0,1
id_95806,ford,2013,5,1800,127.0,38198.0,0
id_40478,vw,2010,8,1200,89.0,151379.0,4
id_20350,vw,2012,6,1200,96.0,4729.0,1
id_10900,ford,2017,1,2000,151.0,8066.0,0
id_6392,ford,2010,8,1600,109.0,7028.0,0
id_4779,ford,2011,7,2500,168.0,116126.0,3
id_74290,bmw,2016,2,4500,342.0,3763.0,0
id_59077,ford,2010,8,3000,194.0,21234.0,2
id_90469,bmw,2012,6,3000,255.0,2628.0,1
id_15380,vw,2008,10,1200,92.0,68655.0,4
id_80251,ford,2011,7,2500,168.0,58237.0,2
id_66209,vw,2017,1,1700,130.0,730.0,0
id_36711,bmw,2017,1,3000,252.0,2565.0,0
id_23684,kia,2008,10,1400,87.0,41091.0,2
id_25603,ford,2011,7,1400,104.0,116321.0,0
id_20380,ford,2015,3,1400,102.0,10922.0,1
id_39030,ford,2010,8,2000,131.0,77642.0,3
id_79907,vw,2016,2,3600,263.0,84.0,0
id_71444,ford,2010,8,1100,81.0,129542.0,3
id_30669,bmw,2014,4,4500,363.0,4598.0,0
id_31877,ford,2011,7,2500,172.0,2394.0,1
id_69100,ford,2012,6,1400,104.0,40494.0,0
id_31201,vw,2014,4,1200,98.0,4125.0,0
id_49910,ferrari,2012,6,4500,450.0,43004.0,1
id_80141,bmw,2017,1,3000,268.0,5018.0,0
id_4720,vw,2009,9,2300,164.0,48694.0,4
id_86487,ford,2009,9,1400,97.0,53355.0,2
id_53235,vw,2014,4,1200,103.0,1656.0,0
id_35679,vw,2016,2,1500,126.0,8776.0,1
id_65055,vw,2011,7,1700,133.0,29612.0,1
id_86248,vw,2015,3,2300,170.0,15355.0,0
id_58488,vw,2016,2,3600,254.0,15533.0,0
id_21407,ford,2017,1,1600,125.0,737.0,0
id_73404,ford,2016,2,2000,144.0,36410.0,0
id_27169,ford,2016,2,2200,159.0,8915.0,0
id_66696,vw,2015,3,1700,132.0,38099.0,1
id_11664,vw,2013,5,2300,165.0,25250.0,2
id_71397,ford,2011,7,2500,168.0,65741.0,0
id_48761,ferrari,2014,4,6200,503.0,18151.0,1
id_93681,ferrari,2008,10,5000,478.0,14226.0,0
id_53087,vw,2012,6,2300,163.0,45758.0,1
id_54209,vw,2015,3,1200,105.0,80839.0,0
id_46894,ford,2016,2,2000,151.0,2609.0,2
id_69180,vw,2017,1,1900,143.0,14599.0,0
id_46119,ford,2015,3,3000,207.0,787.0,0
id_20782,bmw,2008,10,3500,265.0,60964.0,4
id_17900,vw,2012,6,1900,137.0,59411.0,0
id_73683,ferrari,2009,9,5700,526.0,493714.0,2
id_17521,ford,2011,7,1600,115.0,45771.0,0
id_36087,vw,2013,5,3600,254.0,85492.0,0
id_58240,ford,2010,8,2000,136.0,2318.0,1
id_31485,bmw,2017,1,2500,240.0,9799.0,0
id_50628,ford,2013,5,3000,202.0,160198.0,1
id_83113,ford,2015,3,1400,108.0,1044.0,2
id_99649,ford,2016,2,1800,134.0,24957.0,0
id_65649,vw,2011,7,1200,92.0,69100.0,2
id_73499,ford,2017,1,1400,109.0,3878.0,0
id_58980,ford,2011,7,1800,129.0,7326.0,2
id_77919,bmw,2017,1,4500,344.0,14162.0,1
id_73595,kia,2008,10,800,56.0,94050.0,2
id_39873,ford,2008,10,2200,140.0,10210.0,2
id_21117,bmw,2010,8,1800,152.0,61885.0,0
id_79086,ford,2010,8,1800,120.0,20277.0,2
id_83423,bmw,2012,6,4500,354.0,64753.0,0
id_98112,bmw,2015,3,4000,305.0,8114.0,0
id_50100,vw,2009,9,1700,126.0,34410.0,3
id_58041,ford,2011,7,3000,201.0,70451.0,2
id_47846,ford,2015,3,2000,143.0,840.0,0
id_44636,bmw,2008,10,4000,289.0,50080.0,3
id_85079,bmw,2011,7,1800,175.0,23902.0,3
id_60849,bmw,2008,10,2300,196.0,42154.0,3
id_81194,vw,2010,8,1700,120.0,144263.0,1
id_3115,ford,2015,3,2200,160.0,5375.0,0
id_49009,ford,2008,10,3000,186.0,16447.0,2
id_90210,vw,2015,3,1900,143.0,518.0,0
id_5545,ford,2011,7,2200,153.0,13563.0,1
id_4184,vw,2014,4,1900,137.0,24357.0,1
id_7093,ford,2016,2,3000,211.0,15073.0,0
id_57858,kia,2009,9,800,53.0,69818.0,1
id_21220,vw,2017,1,1500,130.0,886.0,1
id_35574,ford,2009,9,3000,194.0,55530.0,0
id_12768,vw,2011,7,1700,119.0,53400.0,3
id_44692,ferrari,2013,5,5000,484.0,7824.0,0
id_80739,vw,2012,6,1200,103.0,13592.0,3
id_21913,bmw,2013,5,4500,337.0,60364.0,0
id_57314,bmw,2009,9,3500,269.0,19724.0,2
id_53158,kia,2013,5,1000,69.0,20219.0,0
id_39225,vw,2011,7,1500,114.0,31717.0,1
id_53581,ford,2014,4,1800,130.0,720.0,1
id_16309,vw,2008,10,1900,130.0,30910.0,3
id_65642,vw,2009,9,1500,104.0,97553.0,0
id_41643,kia,2008,10,1000,65.0,363110.0,2
id_21508,vw,2008,10,3600,234.0,82528.0,1
id_88234,bmw,2014,4,3000,242.0,24836.0,1
id_72437,bmw,2016,2,1800,189.0,20167.0,0
id_56407,ford,2017,1,2000,144.0,4837.0,0
id_70120,vw,2009,9,1200,91.0,87505.0,1
id_46,ford,2009,9,1800,125.0,74747.0,3
id_90616,vw,2009,9,1700,129.0,14565.0,3
id_37386,bmw,2015,3,3000,259.0,14846.0,2
id_67467,ford,2009,9,1400,94.0,29595.0,0
id_48248,ford,2013,5,1400,104.0,21602.0,5
id_9592,bmw,2013,5,4000,320.0,71646.0,2
id_40248,ford,2012,6,2200,150.0,12934.0,2
id_47613,ford,2011,7,3000,199.0,177217.0,3
id_39170,vw,2011,7,2300,167.0,58410.0,1
id_13819,bmw,2014,4,3500,297.0,45977.0,2
id_51154,vw,2012,6,1200,97.0,37487.0,1
id_61166,ford,2017,1,3000,221.0,1677.0,0
id_71788,bmw,2016,2,2300,201.0,3753.0,1
id_14427,kia,2012,6,1000,68.0,14976.0,1
id_17594,bmw,2014,4,1800,166.0,9115.0,0
id_79522,ford,2015,3,1800,128.0,16707.0,1
id_38206,ford,2014,4,2200,160.0,14158.0,1
id_25166,ford,2016,2,1800,136.0,12591.0,0
id_13487,ford,2011,7,3000,201.0,16560.0,3
id_99786,ford,2017,1,1100,93.0,12916.0,0
id_63957,kia,2017,1,1100,81.0,4203.0,0
id_31244,ford,2016,2,2000,149.0,3948.0,0
id_26064,ferrari,2011,7,3600,338.0,80599.0,0
id_35183,bmw,2014,4,2500,226.0,16516.0,1
id_69566,bmw,2009,9,4500,339.0,25565.0,2
id_73509,ford,2013,5,1400,106.0,28357.0,3
id_27154,vw,2009,9,1500,109.0,56989.0,5
id_34211,ford,2017,1,1100,91.0,5532.0,0
id_76392,bmw,2016,2,3000,250.0,5317.0,0
id_93943,bmw,2014,4,4000,333.0,1521.0,1
id_45772,kia,2016,2,1100,78.0,27131.0,0
id_70749,vw,2011,7,3600,243.0,46687.0,1
id_74153,bmw,2011,7,3000,255.0,122618.0,0
id_83600,ford,2013,5,3000,205.0,119364.0,1
id_86734,vw,2012,6,1900,143.0,37559.0,0
id_66015,vw,2013,5,1200,101.0,13277.0,1
id_23001,vw,2011,7,1200,97.0,34064.0,2
id_44666,bmw,2010,8,3500,266.0,18012.0,0
id_30807,bmw,2010,8,3000,237.0,122218.0,2
id_74529,vw,2009,9,1500,105.0,47563.0,2
id_9127,vw,2015,3,1200,107.0,8021.0,1
id_11062,bmw,2012,6,2300,188.0,57397.0,1
id_66820,ford,2015,3,3000,208.0,3478.0,1
id_3225,ford,2015,3,3000,207.0,7682.0,1
id_78635,kia,2017,1,1200,85.0,627.0,0
id_41763,vw,2011,7,1200,101.0,50186.0,2
id_29028,vw,2013,5,1900,145.0,38212.0,1
id_28124,ford,2009,9,2500,158.0,42129.0,4
id_56551,vw,2016,2,1700,141.0,576.0,0
id_56695,vw,2013,5,1200,93.0,5672.0,0
id_34704,ford,2011,7,1100,84.0,51485.0,1
id_60156,ford,2009,9,2200,143.0,13394.0,1
id_10493,ford,2013,5,1600,116.0,40210.0,1
id_20997,ford,2016,2,1400,104.0,15439.0,0
id_8600,vw,2010,8,1900,142.0,29897.0,4
id_72404,vw,2011,7,1700,134.0,34147.0,3
id_63811,bmw,2014,4,2300,221.0,18473.0,2
id_83882,vw,2011,7,1500,114.0,46016.0,3
id_42149,ford,2009,9,3000,196.0,6342.0,2
id_17732,vw,2014,4,1900,151.0,26237.0,1
id_23781,vw,2015,3,3600,249.0,30438.0,0
id_48732,kia,2014,4,1400,99.0,34630.0,1
id_59797,bmw,2012,6,3500,276.0,25663.0,0
id_55444,bmw,2011,7,2300,185.0,160917.0,2
id_85132,ford,2012,6,2000,142.0,15129.0,0
id_57943,vw,2010,8,1900,133.0,91603.0,3
id_68913,ford,2008,10,2000,127.0,48200.0,0
id_62432,bmw,2009,9,2300,208.0,15763.0,1
id_82380,vw,2010,8,2300,154.0,34641.0,0
id_99223,ford,2014,4,2000,145.0,7896.0,1
id_93608,vw,2011,7,2300,169.0,14602.0,1
id_67637,ford,2009,9,1600,114.0,32401.0,3
id_18993,vw,2017,1,3600,259.0,10534.0,0
id_77442,kia,2010,8,1000,68.0,12611.0,6
id_45417,ford,2011,7,1100,78.0,89194.0,3
id_91261,vw,2009,9,1500,115.0,41642.0,1
id_4148,kia,2014,4,1200,82.0,11662.0,1
id_64784,kia,2015,3,1000,74.0,23406.0,1
id_32125,ford,2016,2,2000,147.0,344.0,0
id_79012,vw,2010,8,3600,246.0,2384.0,4
id_3836,vw,2011,7,1200,94.0,21540.0,1
id_38613,vw,2011,7,3600,236.0,34779.0,2
id_70873,bmw,2013,5,2500,228.0,12362.0,1
id_37345,ford,2012,6,2000,140.0,16498.0,1
id_70949,vw,2010,8,2300,168.0,32106.0,2
id_36334,bmw,2008,10,4500,330.0,21933.0,2
id_95362,vw,2009,9,1700,126.0,28359.0,3
id_54000,vw,2015,3,3600,256.0,44669.0,1
id_55200,vw,2011,7,1500,118.0,6339.0,0
id_16244,bmw,2012,6,4000,309.0,26801.0,0
id_55566,bmw,2015,3,2500,214.0,2343.0,1
id_99312,kia,2010,8,1000,67.0,84390.0,1
id_98219,bmw,2014,4,4500,338.0,4618.0,2
id_55467,ford,2017,1,2200,159.0,4359.0,0
id_90011,kia,2008,10,1400,88.0,103741.0,5
id_71418,bmw,2011,7,4000,294.0,74415.0,1
id_34619,vw,2017,1,2300,178.0,14857.0,0
id_91825,ford,2008,10,1100,83.0,112271.0,1
id_13893,vw,2016,2,3600,259.0,986.0,0
id_84032,ford,2014,4,3000,209.0,14611.0,2
id_90942,ford,2015,3,1100,88.0,9402.0,1
id_27224,ford,2016,2,1400,103.0,16703.0,0
id_20839,ford,2016,2,1600,122.0,4743.0,2
id_50646,bmw,2011,7,1800,167.0,14537.0,1
id_81826,ford,2016,2,2200,156.0,35957.0,0
id_88602,ford,2014,4,1600,116.0,9733.0,1
id_79592,vw,2011,7,1900,143.0,2815.0,2
id_76197,kia,2011,7,1200,81.0,97419.0,1
id_72558,kia,2008,10,1400,89.0,56869.0,0
id_53858,ford,2011,7,2200,148.0,48979.0,1
id_46691,ford,2010,8,1100,84.0,114184.0,0
id_98910,bmw,2012,6,4000,308.0,874.0,1
id_70866,ford,2012,6,2500,170.0,81675.0,2
id_80591,kia,2012,6,1400,97.0,56696.0,1
id_36803,vw,2011,7,1700,128.0,26354.0,1
id_14698,vw,2010,8,3600,237.0,98188.0,1
id_45652,vw,2015,3,1200,96.0,14220.0,0
id_75530,ford,2009,9,1600,111.0,11755.0,2
id_63038,vw,2011,7,1200,101.0,38116.0,2
id_69884,bmw,2017,1,4000,339.0,12633.0,0
id_52408,bmw,2012,6,3000,262.0,10980.0,1
id_45253,vw,2016,2,2300,168.0,1665.0,1
id_93512,vw,2011,7,3600,242.0,16104.0,0
id_58997,vw,2010,8,2300,166.0,29313.0,2
id_42203,vw,2017,1,1900,152.0,2972.0,0
id_93934,ford,2017,1,2000,147.0,6297.0,1
id_97324,vw,2015,3,1900,146.0,13044.0,2
id_72627,vw,2012,6,1500,119.0,53454.0,2
id_56931,vw,2010,8,1500,107.0,232271.0,1
id_66531,vw,2009,9,1900,141.0,72825.0,0
id_52094,ford,2011,7,2200,151.0,1693.0,2
id_49400,ford,2008,10,1100,82.0,55285.0,0
id_36269,ford,2011,7,2500,169.0,185.0,1
id_88960,vw,2016,2,1900,153.0,1114.0,0
id_28480,vw,2012,6,1700,131.0,34590.0,0
id_99998,bmw,2015,3,1800,166.0,4330.0,1
id_26822,ford,2011,7,2000,134.0,9053.0,4
id_34422,vw,2016,2,1500,116.0,1576.0,0
id_30990,vw,2008,10,1700,123.0,1636.0,0
id_76373,vw,2012,6,3600,246.0,30429.0,2
id_89183,vw,2008,10,1700,116.0,77110.0,1
id_2671,ford,2015,3,3000,206.0,2679.0,0
id_75300,bmw,2011,7,4000,317.0,104376.0,0
id_15854,bmw,2017,1,3000,267.0,8223.0,0
id_21519,ford,2008,10,2200,146.0,48295.0,3
id_6204,vw,2015,3,1700,131.0,24586.0,0
id_17102,bmw,2011,7,2300,208.0,2410.0,1
id_90407,bmw,2014,4,4000,332.0,6637.0,0
id_56451,ford,2009,9,2200,142.0,5042.0,1
id_38776,vw,2014,4,1200,100.0,110159.0,0
id_23974,bmw,2014,4,2300,189.0,24087.0,1
id_88699,vw,2008,10,1500,109.0,125498.0,5
id_30874,kia,2009,9,800,56.0,52224.0,2
id_54573,ford,2014,4,1400,110.0,71832.0,0
id_97967,kia,2014,4,1000,72.0,4829.0,0
id_82839,bmw,2013,5,2500,211.0,39265.0,2
id_38410,bmw,2017,1,3500,291.0,8238.0,3
id_14232,kia,2016,2,800,61.0,12519.0,1
id_59423,vw,2008,10,2300,149.0,21403.0,3
id_5357,vw,2012,6,1500,110.0,130584.0,1
id_36380,vw,2015,3,1200,102.0,5558.0,1
id_27512,bmw,2016,2,4500,358.0,8259.0,0
id_28001,vw,2012,6,1900,136.0,8677.0,2
id_21553,ford,2010,8,2200,147.0,90436.0,2
id_31745,ford,2014,4,1400,105.0,20400.0,1
id_6980,vw,2008,10,2300,161.0,116281.0,2
id_1610,kia,2016,2,1000,75.0,958.0,0
id_51520,vw,2013,5,1500,124.0,647.0,1
id_80345,vw,2011,7,1500,114.0,62626.0,2
id_49295,bmw,2013,5,3000,269.0,1868.0,0
id_94752,vw,2014,4,2300,166.0,12094.0,2
id_88340,ford,2017,1,1800,136.0,1875.0,1
id_67722,ford,2008,10,1800,116.0,318887.0,3
id_82043,vw,2012,6,3600,250.0,1774.0,0
id_9385,vw,2010,8,1700,130.0,17690.0,1
id_41998,bmw,2011,7,3500,293.0,73663.0,2
id_10209,bmw,2010,8,1800,179.0,49257.0,1
id_99482,ford,2009,9,2500,161.0,173333.0,3
id_45823,ford,2015,3,3000,212.0,12812.0,1
id_24998,kia,2008,10,1100,72.0,90913.0,3
id_32379,vw,2016,2,3600,253.0,12783.0,0
id_22555,bmw,2014,4,4000,325.0,43485.0,0
id_23176,ford,2008,10,2200,140.0,76533.0,0
id_62732,vw,2010,8,1900,139.0,10436.0,4
id_51737,vw,2017,1,1200,103.0,25499.0,0
id_57684,kia,2014,4,1400,98.0,7213.0,1
id_9059,ford,2009,9,3000,195.0,31151.0,4
id_87423,ford,2014,4,2000,145.0,9918.0,1
id_55993,bmw,2013,5,2500,199.0,25162.0,2
id_72146,vw,2015,3,1500,126.0,10505.0,1
id_35381,kia,2017,1,1000,76.0,9826.0,0
id_5774,ford,2008,10,1800,116.0,518.0,2
id_3926,vw,2013,5,1500,111.0,6798.0,0
id_51701,vw,2011,7,1500,113.0,67727.0,2
id_15277,ford,2008,10,1100,77.0,93453.0,4
id_25444,bmw,2010,8,2300,198.0,18409.0,3
id_8232,ford,2016,2,1800,132.0,7828.0,0
id_16398,vw,2017,1,2300,177.0,625.0,0
id_97055,ford,2009,9,2000,138.0,35008.0,3
id_83394,vw,2011,7,1900,139.0,22866.0,1
id_69614,ford,2016,2,1800,137.0,1902.0,0
id_96090,bmw,2009,9,3000,254.0,17802.0,2
id_10397,vw,2012,6,1200,95.0,49125.0,0
id_43824,vw,2010,8,2300,166.0,48741.0,1
id_56833,vw,2011,7,1700,132.0,6650.0,2
id_32300,kia,2013,5,1100,76.0,16418.0,3
id_60643,kia,2014,4,1200,86.0,14028.0,0
id_35337,ford,2014,4,2500,170.0,8590.0,1
id_12788,bmw,2012,6,1800,162.0,62435.0,0
id_80659,ford,2011,7,2500,172.0,16353.0,0
id_33487,kia,2016,2,800,62.0,9510.0,1
id_47229,ford,2015,3,2500,181.0,24326.0,1
id_79549,vw,2014,4,2300,173.0,57647.0,2
id_75110,ford,2011,7,2000,140.0,81159.0,1
id_92493,vw,2013,5,2300,174.0,3240.0,0
id_17193,vw,2008,10,1200,89.0,32101.0,2
id_29113,ford,2009,9,3000,188.0,128030.0,1
id_54617,ford,2011,7,2000,136.0,581.0,3
id_99339,vw,2014,4,3600,253.0,13924.0,1
id_79213,bmw,2012,6,2500,201.0,55028.0,1
id_17441,kia,2012,6,1000,69.0,71969.0,0
id_32874,bmw,2016,2,4500,360.0,10027.0,0
id_99931,bmw,2008,10,3000,215.0,211914.0,0
id_66078,ford,2012,6,1600,116.0,54218.0,0
id_30630,ford,2010,8,2500,167.0,154045.0,3
id_40489,ford,2010,8,1400,100.0,2733.0,0
id_6418,bmw,2015,3,3000,236.0,34162.0,0
id_67304,ford,2011,7,1400,99.0,28905.0,2
id_44682,ford,2017,1,2000,149.0,162.0,0
id_61364,bmw,2009,9,3000,238.0,37408.0,1
id_8507,vw,2013,5,1200,99.0,147984.0,2
id_2605,ford,2009,9,3000,195.0,201185.0,2
